,case,cc3,total,country,year,systemic_crisis,exch_usd,domestic_debt_in_default,sovereign_external_debt_default,gdp_weighted_default,inflation_annual_cpi,independence,currency_crises,inflation_crises,banking_crisis
0,1,DZA,4.493719696,Algeria,1870,1,0.052264,0,0,0.0,3.4414556960000002,0,0,0,crisis
1,1,DZA,14.20193758,Algeria,1871,0,0.052798000000000005,0,0,0.0,14.14913958,0,0,0,no_crisis
2,1,DZA,-3.666318965,Algeria,1872,0,0.052274,0,0,0.0,-3.718592965,0,0,0,no_crisis
3,1,DZA,11.25557701,Algeria,1873,0,0.05168,0,0,0.0,11.20389701,0,0,0,no_crisis
4,1,DZA,-3.797252701,Algeria,1874,0,0.051308000000000006,0,0,0.0,-3.8485607010000003,0,0,0,no_crisis
5,1,DZA,-20.872632330000002,Algeria,1875,0,0.051546,0,0,0.0,-20.92417833,0,0,0,no_crisis
6,1,DZA,-1.717680325,Algeria,1876,0,0.051866999999999996,0,0,0.0,-1.769547325,0,0,0,no_crisis
7,1,DZA,29.16791225,Algeria,1877,0,0.051866999999999996,0,0,0.0,29.11604525,0,0,1,no_crisis
8,1,DZA,-1.440589313,Algeria,1878,0,0.051948,0,0,0.0,-1.4925373130000001,0,0,0,no_crisis
9,1,DZA,-16.77932805,Algeria,1879,0,0.052029,0,0,0.0,-16.83135705,0,0,0,no_crisis
10,1,DZA,3.933544119,Algeria,1880,0,0.05235599999999999,0,0,0.0,3.881188119,0,0,0,no_crisis
11,1,DZA,12.671167389999999,Algeria,1881,0,0.052029,0,0,0.0,12.61913839,0,0,0,no_crisis
12,1,DZA,-12.30536629,Algeria,1882,0,0.050761,0,0,0.0,-12.35612729,0,0,0,no_crisis
13,1,DZA,-1.3384962619999998,Algeria,1883,0,0.052002,0,0,0.0,-1.390498262,0,0,0,no_crisis
14,1,DZA,-15.88986399,Algeria,1884,0,0.052164999999999996,0,0,0.0,-15.94202899,0,0,0,no_crisis
15,1,DZA,10.205127561000001,Algeria,1939,0,0.44903000000000004,0,0,0.0,9.756097561,0,0,0,no_crisis
16,1,DZA,22.71411222,Algeria,1940,0,0.49188999999999994,0,0,0.0,22.22222222,0,0,1,no_crisis
17,1,DZA,16.81300636,Algeria,1941,0,0.44937,0,0,0.0,16.36363636,0,0,0,no_crisis
18,1,DZA,28.875,Algeria,1942,0,0.75,0,0,0.0,28.125,0,0,1,no_crisis
19,1,DZA,46.84146341,Algeria,1943,0,0.5,0,0,0.0,46.34146341,0,1,1,no_crisis
20,1,DZA,42.16666667,Algeria,1944,0,0.5,0,0,0.0,41.66666667,0,1,1,no_crisis
21,1,DZA,30.60276471,Algeria,1945,0,1.1909999999999998,0,0,0.0,29.41176471,0,0,1,no_crisis
22,1,DZA,19.37281818,Algeria,1946,0,1.1909999999999998,0,0,0.0,18.18181818,0,0,0,no_crisis
23,1,DZA,70.42376923,Algeria,1947,0,1.193,0,0,0.0,69.23076923,0,0,1,no_crisis
24,1,DZA,66.29836364,Algeria,1948,0,2.662,0,0,0.0,63.63636364,0,0,1,no_crisis
25,1,DZA,27.101111109999998,Algeria,1949,0,3.49,0,0,0.0,23.61111111,0,0,1,no_crisis
26,1,DZA,3.4989999999999997,Algeria,1950,0,3.4989999999999997,0,0,0.0,0.0,0,0,0,no_crisis
27,1,DZA,10.241573034,Algeria,1951,0,3.5,0,0,0.0,6.741573034,0,0,0,no_crisis
28,1,DZA,9.815789473999999,Algeria,1952,0,3.5,0,0,0.0,6.315789474,0,0,0,no_crisis
29,1,DZA,2.50990099,Algeria,1953,0,3.5,0,0,0.0,-0.99009901,0,0,0,no_crisis
30,1,DZA,4.5,Algeria,1954,0,3.5,0,0,0.0,1.0,0,0,0,no_crisis
31,1,DZA,3.5,Algeria,1955,0,3.5,0,0,0.0,0.0,0,0,0,no_crisis
32,1,DZA,5.48019802,Algeria,1956,0,3.5,0,0,0.0,1.98019802,0,0,0,no_crisis
33,1,DZA,7.111621358999999,Algeria,1957,0,4.199,0,0,0.0,2.9126213589999996,0,0,0,no_crisis
34,1,DZA,17.17015094,Algeria,1958,0,4.906000000000001,0,0,0.0,12.26415094,0,0,0,no_crisis
35,1,DZA,14.152697479,Algeria,1959,0,4.909,0,0,0.0,9.243697479,0,0,0,no_crisis
36,1,DZA,10.321675384999999,Algeria,1960,0,4.93706,0,0,0.0,5.384615385,0,1,0,no_crisis
37,1,DZA,7.8567680289999995,Algeria,1961,0,4.93706,0,0,0.0,2.9197080289999997,0,0,0,no_crisis
38,1,DZA,11.537047838,Algeria,1968,0,4.93706,0,0,0.0,6.599987838,1,0,0,no_crisis
39,1,DZA,7.563691862,Algeria,1969,0,4.93706,0,0,0.0,2.626631862,1,0,0,no_crisis
40,1,DZA,8.593380974999999,Algeria,1970,0,4.93706,0,0,0.0,3.656320975,1,0,0,no_crisis
41,1,DZA,10.816816266,Algeria,1971,0,4.644,0,0,0.0,6.172816266,1,0,0,no_crisis
42,1,DZA,9.290228715000001,Algeria,1972,0,4.556,0,0,0.0,4.734228715,1,0,0,no_crisis
43,1,DZA,13.146134755999999,Algeria,1973,0,4.185,0,0,0.0,8.961134756,1,0,0,no_crisis
44,1,DZA,12.87617187,Algeria,1974,0,3.997,0,0,0.0,8.87917187,1,0,0,no_crisis
45,1,DZA,16.22393382,Algeria,1975,0,4.125,0,0,0.0,12.09893382,1,0,0,no_crisis
46,1,DZA,21.532519139999998,Algeria,1976,0,4.359,0,0,0.0,17.17351914,1,0,0,no_crisis
47,1,DZA,15.48537883,Algeria,1977,0,4.035,0,0,0.0,11.45037883,1,0,0,no_crisis
48,1,DZA,13.502992611,Algeria,1978,0,3.8345,0,0,0.0,9.668492611,1,0,0,no_crisis
49,1,DZA,18.36507788,Algeria,1979,0,3.7555,0,0,0.0,14.60957788,1,0,0,no_crisis
50,1,DZA,13.639499999999998,Algeria,1980,0,3.9715,0,0,0.0,9.668,1,0,0,no_crisis
51,1,DZA,18.988,Algeria,1981,0,4.378,0,0,0.0,14.61,1,0,0,no_crisis
52,1,DZA,11.2285,Algeria,1982,0,4.6355,0,0,0.0,6.593,1,0,0,no_crisis
53,1,DZA,12.7515,Algeria,1983,0,4.9165,0,0,0.0,7.835,1,0,0,no_crisis
54,1,DZA,11.4327,Algeria,1984,0,5.1227,0,0,0.0,6.31,1,0,0,no_crisis
55,1,DZA,15.2048,Algeria,1985,0,4.7728,0,0,0.0,10.432,1,0,0,no_crisis
56,1,DZA,18.8305,Algeria,1986,0,4.8235,0,0,0.0,14.007,1,0,0,no_crisis
57,1,DZA,10.7933,Algeria,1987,0,4.9363,0,0,0.0,5.857,1,0,0,no_crisis
58,1,DZA,12.668800000000001,Algeria,1988,0,6.7308,0,0,0.0,5.938,1,1,0,no_crisis
59,1,DZA,17.2044,Algeria,1989,0,8.0324,0,0,0.0,9.172,1,1,0,no_crisis
60,1,DZA,22.4628,Algeria,1990,1,12.1908,0,0,0.0,9.272,1,1,0,crisis
61,1,DZA,49.5219,Algeria,1991,1,21.3919,0,1,0.23,25.9,1,1,1,crisis
62,1,DZA,56.7114,Algeria,1992,1,22.7814,0,1,0.23,31.7,1,0,1,crisis
63,1,DZA,45.853,Algeria,1993,0,24.123,0,1,0.23,20.5,1,0,1,no_crisis
64,1,DZA,73.1225,Algeria,1994,0,42.8925,0,1,0.23,29.0,1,1,1,no_crisis
65,1,DZA,83.205,Algeria,1995,0,52.175,0,1,0.23,29.8,1,1,1,no_crisis
66,1,DZA,76.1159,Algeria,1996,0,56.1859,0,1,0.23,18.7,1,0,0,no_crisis
67,1,DZA,64.1139,Algeria,1997,0,58.4139,0,0,0.0,5.7,1,0,0,no_crisis
68,1,DZA,65.3031,Algeria,1998,0,60.3531,0,0,0.0,4.95,1,0,0,no_crisis
69,1,DZA,71.9143,Algeria,1999,0,69.3143,0,0,0.0,2.6,1,0,0,no_crisis
70,1,DZA,75.6428,Algeria,2000,0,75.3428,0,0,0.0,0.3,1,0,0,no_crisis
71,1,DZA,82.0196,Algeria,2001,0,77.8196,0,0,0.0,4.2,1,0,0,no_crisis
72,1,DZA,81.1534,Algeria,2002,0,79.7234,0,0,0.0,1.43,1,0,0,no_crisis
73,1,DZA,76.8718,Algeria,2003,0,72.6128,0,0,0.0,4.2589999999999995,1,0,0,no_crisis
74,1,DZA,76.58569999999999,Algeria,2004,0,72.6137,0,0,0.0,3.972,1,0,0,no_crisis
75,1,DZA,74.76190000000001,Algeria,2005,0,73.3799,0,0,0.0,1.382,1,0,0,no_crisis
76,1,DZA,73.47319999999999,Algeria,2006,0,71.1582,0,0,0.0,2.315,1,0,0,no_crisis
77,1,DZA,70.5039,Algeria,2007,0,66.8299,0,0,0.0,3.674,1,0,0,no_crisis
78,1,DZA,76.0376,Algeria,2008,0,71.1826,0,0,0.0,4.855,1,0,0,no_crisis
79,1,DZA,78.4739,Algeria,2009,0,72.7309,0,0,0.0,5.742999999999999,1,0,0,no_crisis
80,1,DZA,78.8567,Algeria,2010,0,74.9437,0,0,0.0,3.9130000000000003,1,0,0,no_crisis
81,1,DZA,80.5783,Algeria,2011,0,76.0563,0,0,0.0,4.522,1,0,0,no_crisis
82,1,DZA,87.0185,Algeria,2012,0,78.1025,0,0,0.0,8.916,1,0,0,no_crisis
83,1,DZA,81.40370129999998,Algeria,2013,0,78.14870129999998,0,0,0.0,3.255,1,0,0,no_crisis
84,1,DZA,90.8876983,Algeria,2014,0,87.9706983,0,0,0.0,2.917,1,0,0,no_crisis
85,2,AGO,29.6296296425,Angola,1921,0,1.25e-08,0,0,0.0,29.62962963,0,0,1,no_crisis
86,2,AGO,45.714285732099995,Angola,1922,0,2.21e-08,0,0,0.0,45.71428571,0,0,1,no_crisis
87,2,AGO,68.62745100810001,Angola,1923,0,2.81e-08,0,0,0.0,68.62745098,0,0,1,no_crisis
88,2,AGO,126.74418602080002,Angola,1924,0,2.08e-08,0,0,0.0,126.74418600000001,0,0,1,no_crisis
89,2,AGO,-27.1794871605,Angola,1925,0,1.95e-08,0,0,0.0,-27.17948718,0,0,0,no_crisis
90,2,AGO,-7.0422535015,Angola,1926,0,1.95e-08,0,0,0.0,-7.042253521,0,0,0,no_crisis
91,2,AGO,-17.424242399799997,Angola,1927,0,2.02e-08,0,0,0.0,-17.42424242,0,0,0,no_crisis
92,2,AGO,-9.1743119043,Angola,1928,0,2.27e-08,0,0,0.0,-9.174311927,0,0,0,no_crisis
93,2,AGO,-5.0505050288,Angola,1929,0,2.2200000000000004e-08,0,0,0.0,-5.050505051,0,0,0,no_crisis
94,2,AGO,-5.3191489137,Angola,1930,0,2.23e-08,0,0,0.0,-5.319148936,0,0,0,no_crisis
95,2,AGO,3.1e-08,Angola,1931,0,3.1e-08,0,0,0.0,0.0,0,0,0,no_crisis
96,2,AGO,-2.2471909779,Angola,1932,0,3.31e-08,0,0,0.0,-2.247191011,0,0,0,no_crisis
97,2,AGO,2.2988505963,Angola,1933,0,2.13e-08,0,0,0.0,2.298850575,0,0,0,no_crisis
98,2,AGO,3.3707865392,Angola,1934,0,2.2200000000000004e-08,0,0,0.0,3.370786517,0,0,0,no_crisis
99,2,AGO,5.4347826313,Angola,1935,0,2.23e-08,0,0,0.0,5.434782609,0,0,0,no_crisis
100,2,AGO,-1.0309278124999999,Angola,1936,0,2.25e-08,0,0,0.0,-1.030927835,0,0,0,no_crisis
101,2,AGO,2.0833333551,Angola,1937,0,2.21e-08,0,0,0.0,2.083333333,0,0,0,no_crisis
102,2,AGO,2.0408163506,Angola,1938,0,2.36e-08,0,0,0.0,2.040816327,0,0,0,no_crisis
103,2,AGO,1.0000000277,Angola,1939,0,2.77e-08,0,0,0.0,1.0,0,0,0,no_crisis
104,2,AGO,13.8613861651,Angola,1940,0,2.5099999999999996e-08,0,0,0.0,13.86138614,0,0,0,no_crisis
105,2,AGO,16.521739155,Angola,1941,0,2.5e-08,0,0,0.0,16.52173913,0,0,0,no_crisis
106,2,AGO,17.910447785,Angola,1942,0,2.5e-08,0,0,0.0,17.91044776,0,0,0,no_crisis
107,2,AGO,13.924050655,Angola,1943,0,2.5e-08,0,0,0.0,13.92405063,0,0,0,no_crisis
108,2,AGO,7.777777803,Angola,1944,0,2.5e-08,0,0,0.0,7.777777778,0,0,0,no_crisis
109,2,AGO,5.1546392,Angola,1945,0,2.5e-08,0,0,0.0,5.154639175,0,0,0,no_crisis
110,2,AGO,4.9019608103,Angola,1946,0,2.63e-08,0,0,0.0,4.901960784,0,0,0,no_crisis
111,2,AGO,13.551401895,Angola,1947,0,2.5e-08,0,0,0.0,13.55140187,0,0,0,no_crisis
112,2,AGO,-16.872427954200003,Angola,1948,0,2.58e-08,0,0,0.0,-16.87242798,0,0,0,no_crisis
113,2,AGO,-0.9900989814,Angola,1949,0,2.8599999999999998e-08,0,0,0.0,-0.99009901,0,0,0,no_crisis
114,2,AGO,4.0000000291,Angola,1950,0,2.9100000000000002e-08,0,0,0.0,4.0,0,0,0,no_crisis
115,2,AGO,-7.692307662900001,Angola,1951,0,2.9100000000000002e-08,0,0,0.0,-7.692307692000001,0,0,0,no_crisis
116,2,AGO,3.125000029,Angola,1952,0,2.8999999999999998e-08,0,0,0.0,3.125,0,0,0,no_crisis
117,2,AGO,2.8999999999999998e-08,Angola,1953,0,2.8999999999999998e-08,0,0,0.0,0.0,0,0,0,no_crisis
118,2,AGO,-4.040404011200001,Angola,1954,0,2.88e-08,0,0,0.0,-4.04040404,0,0,0,no_crisis
119,2,AGO,2.88e-08,Angola,1955,0,2.88e-08,0,0,0.0,0.0,0,0,0,no_crisis
120,2,AGO,3.1578947658,Angola,1956,0,2.88e-08,0,0,0.0,3.157894737,0,0,0,no_crisis
121,2,AGO,1.0204081917999999,Angola,1957,0,2.88e-08,0,0,0.0,1.020408163,0,0,0,no_crisis
122,2,AGO,2.0202020488000003,Angola,1958,0,2.88e-08,0,0,0.0,2.02020202,0,0,0,no_crisis
123,2,AGO,2.89e-08,Angola,1959,0,2.89e-08,0,0,0.0,0.0,0,1,0,no_crisis
124,2,AGO,-0.9900989812,Angola,1960,0,2.88e-08,0,0,0.0,-0.99009901,0,0,0,no_crisis
125,2,AGO,2.0000000288,Angola,1961,0,2.88e-08,0,0,0.0,2.0,0,0,0,no_crisis
126,2,AGO,5.8823529699,Angola,1962,0,2.89e-08,0,0,0.0,5.882352941000001,0,0,0,no_crisis
127,2,AGO,7.9654340498,Angola,1970,0,2.88e-08,0,0,0.0,7.965434021,0,1,0,no_crisis
128,2,AGO,5.777758626599999,Angola,1971,0,2.76e-08,0,0,0.0,5.777758598999999,0,0,0,no_crisis
129,2,AGO,15.798274577,Angola,1972,0,2.7e-08,0,0,0.0,15.79827455,0,1,0,no_crisis
130,2,AGO,15.6748501758,Angola,1973,0,2.58e-08,0,0,0.0,15.67485015,0,1,0,no_crisis
131,2,AGO,27.4152599146,Angola,1974,0,2.46e-08,0,0,0.0,27.41525989,0,0,1,no_crisis
132,2,AGO,29.0004349175,Angola,1975,0,2.75e-08,0,0,0.0,29.00043489,1,0,1,no_crisis
133,2,AGO,81.6999044799,Angola,1976,0,2.99e-08,1,0,0.0,80.69990445,1,0,1,no_crisis
134,2,AGO,69.00935081989999,Angola,1977,0,2.99e-08,0,0,0.0,69.00935079,1,0,1,no_crisis
135,2,AGO,48.461068699900004,Angola,1978,0,2.99e-08,0,0,0.0,48.46106867,1,0,1,no_crisis
136,2,AGO,101.3013176299,Angola,1979,0,2.99e-08,0,0,0.0,101.3013176,1,0,1,no_crisis
137,2,AGO,46.707554649900004,Angola,1980,0,2.99e-08,0,0,0.0,46.70755462,1,0,1,no_crisis
138,2,AGO,86.26500018,Angola,1991,0,1.8e-07,0,1,0.0,85.265,1,1,1,no_crisis
139,2,AGO,301.09700054999996,Angola,1992,0,5.5e-07,1,1,0.0,299.097,1,1,1,crisis
140,2,AGO,1381.4760065,Angola,1993,0,6.5000000000000004e-06,1,1,0.0,1379.476,1,1,1,crisis
141,2,AGO,951.7715092620001,Angola,1994,0,0.000509262,1,1,0.0,949.7710000000001,1,1,1,crisis
142,2,AGO,2674.235692,Angola,1995,0,0.005692,1,1,0.0,2672.23,1,2,1,crisis
143,2,AGO,4148.211994,Angola,1996,0,0.201994,1,1,0.0,4146.01,1,1,1,crisis
144,2,AGO,223.754376,Angola,1997,0,0.262376,1,1,0.0,221.49200000000002,1,1,1,crisis
145,2,AGO,110.1255,Angola,1998,0,0.6965,1,1,0.0,107.429,1,1,1,crisis
146,2,AGO,255.82791999999998,Angola,1999,0,5.5799199999999995,1,1,0.0,248.248,1,2,1,no_crisis
147,2,AGO,343.84684,Angola,2000,0,16.81784,1,1,0.0,325.029,1,1,1,no_crisis
148,2,AGO,186.53536000000003,Angola,2001,0,31.94936,1,1,0.0,152.586,1,1,1,no_crisis
149,2,AGO,169.55936999999997,Angola,2002,0,58.66636999999999,1,1,0.0,108.89299999999999,1,1,1,no_crisis
150,2,AGO,178.42349000000002,Angola,2003,0,79.08149,0,1,0.0,98.34200000000001,1,1,1,no_crisis
151,2,AGO,129.54679,Angola,2004,0,85.98779,0,0,0.0,43.559,1,1,1,no_crisis
152,2,AGO,103.74051,Angola,2005,0,80.77951,0,0,0.0,22.961,1,1,1,no_crisis
153,2,AGO,93.56942000000001,Angola,2006,0,80.26442,0,0,0.0,13.305,1,0,0,no_crisis
154,2,AGO,87.27199999999999,Angola,2007,0,75.023,0,0,0.0,12.249,1,0,0,no_crisis
155,2,AGO,87.634,Angola,2008,0,75.169,0,0,0.0,12.465,1,0,0,no_crisis
156,2,AGO,103.119,Angola,2009,0,89.398,0,0,0.0,13.720999999999998,1,1,0,no_crisis
157,2,AGO,107.12299999999999,Angola,2010,0,92.64299999999999,0,0,0.0,14.48,1,0,0,no_crisis
158,2,AGO,108.756,Angola,2011,0,95.272,0,0,0.0,13.484000000000002,1,0,0,no_crisis
159,2,AGO,106.11088520999999,Angola,2012,0,95.82588521,0,0,0.0,10.285,1,0,0,no_crisis
160,2,AGO,106.342,Angola,2013,0,97.56,0,0,0.0,8.782,1,0,0,no_crisis
161,2,AGO,108.786,Angola,2014,0,101.49,0,0,0.0,7.296,1,0,0,no_crisis
162,10,CAF,216.76803331800002,Central African Republic,1957,0,209.94985150000002,0,0,0.0,6.818181817999999,0,0,0,no_crisis
163,10,CAF,258.06578395,Central African Republic,1958,0,245.29982650000002,0,0,0.0,12.76595745,0,0,0,no_crisis
164,10,CAF,249.223411306,Central African Republic,1959,0,245.4498264,0,0,0.0,3.7735849060000004,0,1,0,no_crisis
165,10,CAF,256.03891751,Central African Republic,1960,0,245.12982659999997,0,0,0.0,10.90909091,1,0,0,no_crisis
166,10,CAF,251.622203749,Central African Republic,1961,0,245.0648267,0,0,0.0,6.557377048999999,1,0,0,no_crisis
167,10,CAF,252.697134392,Central African Republic,1962,0,245.0048267,0,0,0.0,7.692307692000001,1,0,0,no_crisis
168,10,CAF,248.81411231399997,Central African Republic,1963,0,245.09982659999997,0,0,0.0,3.714285714,1,0,0,no_crisis
169,10,CAF,255.05992312,Central African Republic,1964,0,245.0048267,0,0,0.0,10.05509642,1,0,0,no_crisis
170,10,CAF,254.46156001699998,Central African Republic,1965,0,245.0748266,0,0,0.0,9.386733417,1,0,0,no_crisis
171,10,CAF,250.335820323,Central African Republic,1966,0,247.5898249,0,0,0.0,2.745995423,1,0,0,no_crisis
172,10,CAF,247.317922168,Central African Republic,1967,0,245.4248264,0,0,0.0,1.893095768,1,0,0,no_crisis
173,10,CAF,252.21356816899998,Central African Republic,1968,0,247.404825,0,0,0.0,4.8087431689999995,1,0,0,no_crisis
174,10,CAF,278.436179834,Central African Republic,1969,0,277.9148034,0,0,0.0,0.521376434,1,0,0,no_crisis
175,10,CAF,279.75924463399997,Central African Republic,1970,0,276.02480479999997,0,0,0.0,3.734439834,1,0,0,no_crisis
176,10,CAF,288.92434571999996,Central African Republic,1971,0,261.22481519999997,0,0,0.0,27.69953052,1,0,1,no_crisis
177,10,CAF,247.22628948800005,Central African Republic,1972,0,256.04981890000005,0,0,0.0,-8.823529412000001,1,0,0,no_crisis
178,10,CAF,241.06999479,Central African Republic,1973,0,235.4248335,0,0,0.0,5.64516129,1,0,0,no_crisis
179,10,CAF,231.76682753300003,Central African Republic,1974,0,222.22484280000003,0,0,0.0,9.541984733,1,0,0,no_crisis
180,10,CAF,240.30271586000003,Central African Republic,1975,0,224.27484130000002,0,0,0.0,16.02787456,1,0,0,no_crisis
181,10,CAF,259.99783471,Central African Republic,1976,1,248.48732420000002,0,0,0.0,10.51051051,1,0,0,crisis
182,10,CAF,247.39113785,Central African Republic,1977,1,235.2498335,0,0,0.0,11.14130435,1,0,0,crisis
183,10,CAF,221.49129464,Central African Republic,1978,1,208.9998521,0,0,0.0,11.49144254,1,0,0,crisis
184,10,CAF,211.21038411600003,Central African Republic,1979,1,200.99985780000003,0,0,0.0,9.210526316000001,1,0,0,crisis
185,10,CAF,240.0998402,Central African Republic,1980,1,225.79984019999998,0,0,0.0,13.3,1,0,0,crisis
186,10,CAF,304.0597967,Central African Republic,1981,1,287.39979669999997,0,1,0.0,14.66,1,0,0,crisis
187,10,CAF,350.49276210000005,Central African Republic,1982,1,336.24976210000005,0,0,0.0,13.243,1,0,0,crisis
188,10,CAF,432.9327047,Central African Republic,1983,0,417.3747047,0,1,0.0,14.558,1,0,0,no_crisis
189,10,CAF,483.20366069999994,Central African Republic,1984,0,479.59966069999996,0,1,0.0,2.6039999999999996,1,0,0,no_crisis
190,10,CAF,389.5067326,Central African Republic,1985,0,378.0497326,0,1,0.0,10.457,1,0,0,no_crisis
191,10,CAF,326.1607717,Central African Republic,1986,0,322.7497717,0,1,0.0,2.411,1,0,0,no_crisis
192,10,CAF,261.0138111,Central African Republic,1987,0,266.9998111,0,1,0.0,-6.986000000000001,1,0,0,no_crisis
193,10,CAF,301.0157857,Central African Republic,1988,1,302.9497857,0,1,0.0,-3.9339999999999997,1,0,0,crisis
194,10,CAF,292.0447953,Central African Republic,1989,1,289.3997953,0,1,0.0,0.645,1,0,0,crisis
195,10,CAF,258.2468186,Central African Republic,1990,1,256.44981859999996,0,1,0.0,-0.203,1,0,0,crisis
196,10,CAF,258.1518168,Central African Republic,1991,1,258.9998168,0,1,0.0,-2.8480000000000003,1,0,0,crisis
197,10,CAF,276.56780519999995,Central African Republic,1992,1,275.32480519999996,0,1,0.0,-0.757,1,0,0,crisis
198,10,CAF,293.8657915,Central African Republic,1993,1,294.7747915,0,1,0.0,-2.909,1,0,0,crisis
199,10,CAF,561.1496218,Central African Republic,1994,1,534.5996218,0,1,0.0,24.55,1,1,1,crisis
200,10,CAF,511.1996534,Central African Republic,1995,1,489.9996534,0,1,0.0,19.2,1,0,0,crisis
201,10,CAF,529.4226295999999,Central African Republic,1996,1,523.6996296,0,1,0.0,3.7230000000000003,1,0,0,crisis
202,10,CAF,602.4065764,Central African Republic,1997,1,598.8095764,0,1,0.0,1.597,1,0,0,crisis
203,10,CAF,562.3386022999999,Central African Republic,1998,1,562.2096022999999,0,1,0.0,-1.871,1,0,0,crisis
204,10,CAF,653.5384143,Central African Republic,1999,1,652.9534143,0,1,0.0,-1.415,1,0,0,crisis
205,10,CAF,709.1531016,Central African Republic,2000,0,704.9511016,0,1,0.0,3.202,1,0,0,no_crisis
206,10,CAF,749.1491387,Central African Republic,2001,0,744.3061387,0,1,0.0,3.843,1,0,0,no_crisis
207,10,CAF,628.7933752,Central African Republic,2002,0,625.4953752,0,1,0.0,2.298,1,0,0,no_crisis
208,10,CAF,524.7172122,Central African Republic,2003,0,519.3642122,0,1,0.0,4.353,1,0,0,no_crisis
209,10,CAF,480.33371089999997,Central African Republic,2004,0,481.5777109,0,1,0.0,-2.244,1,0,0,no_crisis
210,10,CAF,559.9221281,Central African Republic,2005,0,556.0371281,0,1,0.0,2.885,1,0,0,no_crisis
211,10,CAF,505.7630964,Central African Republic,2006,0,498.0690964,0,1,0.0,6.694,1,0,0,no_crisis
212,10,CAF,447.5276907,Central African Republic,2007,0,445.5926907,0,1,0.0,0.935,1,0,0,no_crisis
213,10,CAF,481.59705779999996,Central African Republic,2008,0,471.33505779999996,0,1,0.0,9.262,1,0,0,no_crisis
214,10,CAF,459.8579711,Central African Republic,2009,0,455.3359711,0,1,0.0,3.522,1,0,0,no_crisis
215,10,CAF,493.4032886,Central African Republic,2010,0,490.9122886,0,1,0.0,1.4909999999999999,1,0,0,no_crisis
216,10,CAF,509.15612530000004,Central African Republic,2011,0,506.96112530000005,0,1,0.0,1.195,1,0,0,no_crisis
217,10,CAF,504.0371044,Central African Republic,2012,0,497.16310439999995,0,1,0.0,5.874,1,0,0,no_crisis
218,10,CAF,483.19336030000005,Central African Republic,2013,0,475.64136030000003,0,1,0.0,6.5520000000000005,1,0,0,no_crisis
219,10,CAF,552.8665137999999,Central African Republic,2014,0,540.2825138,0,1,0.0,11.584000000000001,1,0,0,no_crisis
220,15,CIV,16.21609969,Ivory Coast,1952,0,0.0,0,0,0.0,16.21609969,0,0,0,no_crisis
221,15,CIV,2.326185353,Ivory Coast,1953,0,0.0,0,0,0.0,2.326185353,0,0,0,no_crisis
222,15,CIV,-2.273304086,Ivory Coast,1954,0,0.0,0,0,0.0,-2.273304086,0,0,0,no_crisis
223,15,CIV,2.326185353,Ivory Coast,1955,0,0.0,0,0,0.0,2.326185353,0,0,0,no_crisis
224,15,CIV,4.54479533,Ivory Coast,1956,0,0.0,0,0,0.0,4.54479533,0,0,0,no_crisis
225,15,CIV,13.04340287,Ivory Coast,1957,0,0.0,0,0,0.0,13.04340287,0,0,0,no_crisis
226,15,CIV,21.15476063,Ivory Coast,1958,0,0.0,0,0,0.0,21.15476063,0,0,1,no_crisis
227,15,CIV,6.348281887000001,Ivory Coast,1959,0,0.0,0,0,0.0,6.348281887000001,0,0,0,no_crisis
228,15,CIV,-2.152483452,Ivory Coast,1960,0,0.0,0,0,0.0,-2.152483452,1,0,0,no_crisis
229,15,CIV,14.43033046,Ivory Coast,1961,0,0.0,0,0,0.0,14.43033046,1,0,0,no_crisis
230,15,CIV,-0.177568901,Ivory Coast,1962,0,0.0,0,0,0.0,-0.177568901,1,0,0,no_crisis
231,15,CIV,8.719549217,Ivory Coast,1963,0,0.0,0,0,0.0,8.719549217,1,0,0,no_crisis
232,15,CIV,-3.1690449469999997,Ivory Coast,1964,0,0.0,0,0,0.0,-3.1690449469999997,1,0,0,no_crisis
233,15,CIV,1.757528693,Ivory Coast,1965,0,0.0,0,0,0.0,1.757528693,1,0,0,no_crisis
234,15,CIV,4.665098294,Ivory Coast,1966,0,0.0,0,0,0.0,4.665098294,1,0,0,no_crisis
235,15,CIV,2.766186537,Ivory Coast,1967,0,0.0,0,0,0.0,2.766186537,1,0,0,no_crisis
236,15,CIV,7.747595621,Ivory Coast,1968,0,0.0,0,0,0.0,7.747595621,1,0,0,no_crisis
237,15,CIV,2.5029273830000003,Ivory Coast,1969,0,0.0,0,0,0.0,2.5029273830000003,1,0,0,no_crisis
238,15,CIV,286.075116891,Ivory Coast,1970,0,278.0,0,0,0.0,8.075116891,1,0,0,no_crisis
239,15,CIV,262.92774365,Ivory Coast,1971,0,264.0,0,0,0.0,-1.07225635,1,0,0,no_crisis
240,15,CIV,256.694615424,Ivory Coast,1972,0,255.5,0,0,0.0,1.194615424,1,0,0,no_crisis
241,15,CIV,250.9325741,Ivory Coast,1973,0,238.0,0,0,0.0,12.9325741,1,0,0,no_crisis
242,15,CIV,240.22418299,Ivory Coast,1974,0,222.0,0,0,0.0,18.22418299,1,0,0,no_crisis
